id,price,description
B0954T1CQG,6.49,"title: KHEERANA 10 Pieces Self Grip Hair Rollers 44MM Medium Hair Curlers For Short And Long Hair Salon Hairdressing Curler For Curling And Styling Hair Self Holding DIY Roller For Hair Grip
brand: KHEERANA
color: Pink
size: 10 Count (Pack of 1)
model: 
material: Nylon
author: 
desc: ❤️❤️【 Easy To Use 】- Separate The Slightly Wet Or Dry Hair Into A Small Section, Wrap The Hair Tip On The Hair Rollers And Roll It On The Scalp To Let The Hair Dry Naturally Or Blow-dry With A Hairdryer; Gently Loosen The Rollers From The Hair And Set The Hair According To The Needs"
B08DN7MWL4,28.99,"title: AWNIC Garden Furniture Cover Waterproof with Hooks Heavy Duty 420D Oxford, Windproof Anti-UV Outdoor Patio Table Covers with Air Vent Hot Tub Pool Cover, Round Black (Ø190*71cm)
brand: AWNIC
color: Black
size: Ø190x71cm
model: 
material: 100% Polyester
author: 
desc: Eco-friendly PU coating - AWNIC's outdoor furniture covers are coated with an eco-friendly coating for waterproofing and durability while caring for the planet. Comes with a handy bag for easy storage. For cleaning, simply wipe these patio furniture covers with a damp cloth."
B000J6BMI4,4.0,"title: Nuco Navigator Colour Documents - A4 Colour Printer Paper - Multi-Purpose Printer Paper - Photocopier Paper - White - 120gsm - 250 Sheets
brand: NAVIGATOR
color: White
size: 
model: 362038
material: 
author: 
desc: ENHANCES QUALITY: Our high-quality premium printer paper A4 offers the perfect surface for enhancing high resolution documents for high quality full colour printing. Its premium thickness combined with ultra bright 120gsm whiteness allows for double-sided printing without show through, even in full colour applications"
B00K8PKSWW,5.12,"title: Maybelline Hyper Precise All Day Liner Forest Brown
brand: Maybelline
color: Forest Brown
size: 1 ml (Pack of 1)
model: B2370705
material: 
author: 
desc: Exclusive felt tip. Never dries. Never skips."
B0B59FJ213,11.75,"title: Busy B Family Monthly Calendar January to December 2023 - Pink - Family Calendar 2023 with 6 Column Layout for Family schedules & Birthdays, Monthly Pockets, Stickers & Holiday Planner
brand: Busy B
color: 2023 Pink
size: 
model: 5237AMZ
material: 
author: 
desc: FAMILY CALENDAR 2023 - The Busy B Family Calendar 2023 is perfect for keeping track of up to 5 family members, plus a column for birthdays. It’s easy to know where everyone is meant to be every day. Runs January to December 2023."
B06XPMH32M,2.66,"title: Method Anti-Bac All Purpose Cleaner Wild Rhubarb, 828 ml (Pack of 1)
brand: METHOD PRODUCT LTD
color: Vintage Antique Bronze
size: 828 ml (Pack of 1)
model: 110311651
material: 
author: 
desc: Anti-bacteria all purpose cleaner"
B08CDNCCCS,22.99,"title: Fenvella Halloween Pumpkin Carving Kit with Storage Bag, Professional a Heavy Duty Stainless Steel Tools,Pumpkin Carving Set (11Pcs) (Orange)
brand: Fenvella
color: Orange
size: 
model: 
material: 
author: 
desc: 100% SATISFACTION AFTER-SALE SERVICE：We always provide the best service,If you are not satisfied with our product,please simply contact us to get a free replacement or a full refund."
B01A95KS4S,4.0,"title: UniBond 1963625 No More Nails Invisible, Heavy-Duty Clear Glue, Strong Glue for Wood, Ceramic, Metal and More, Instant Grab Mounting Adhesive, 1 x 184g Tube
brand: Henkel
color: Clear,White
size: 184g
model: 1963625
material: 
author: 
desc: Extra strength – This strong instant grab adhesive is specially designed for interior use, providing strong bonds for DIY, mounting and repair jobs in the house."
B01E4OCJL0,11.69,"title: EEZ-Y Compact Travel Umbrella w/Windproof Double Canopy Construction - Auto Open Close Button for One Handed Operation - Sturdy Portable and Lightweight for Easy Carry
brand: EEZ-Y
color: Burgandy
size: 42 inches
model: EEZ-101DC
material: Stainless Steel
author: 
desc: EASY PEASY USE - Perfect for one handed operation. Simply OPEN or CLOSE the umbrella with a press of a button within one second. Its auto OPEN and CLOSE feature gives you quick rain and sun protection. Perfect for anyone who enjoys watching outdoor sports and events, and we mean anyone – do not keep out of reach of children"
B09VLKNP75,15.99,"title: TAMAGOTCHI Original Bandai Tamagotchi Unicorn Shell with Chain - The Original Virtual Reality Pet 42927NBNP, Multicolored
brand: Bandai
color: Multicolored
size: 
model: 42927NBNP
material: Plastic
author: 
desc: CARE FOR YOUR TAMAGOTCHI: Feed it, turn lights on/off, play with it, give it medicine, flush after it’s used the bathroom, check it’s health and discipline your Tamagotchi if bothers you when it’s happy, fed and all cleaned up"
B08LZ236R9,33.99,"title: Hoodie Blanket,Oversized Blanket Sweatshirt,Soft Warm Comfortable Giant Front Pocket for Men Women Teens Friends(Blue)
brand: Lushforest
color: A-blue
size: One Size
model: 
material: 100% Polyester-flannel and Sherpa
author: 
desc: Comfortable Material: The hooded blanket is made of Sherpa and solid flannel. Wearing it freely, you can wear it for housework and move freely. It is the best choice. The practical hood design is large and practical, and it will keep warm and comfortable no matter how low the temperature is.Enough to cover, cover your feet,super soft and warm."
B09SWV7XN5,7.97,"title: Amazon Brand - Eono Car Phone Holder Magnetic Air Vent, L Type, Universal Car Phone Clip Mount with N52 Magnets Compatible with iPhone 14 13 12 11 xr xs x, Samsung, Huawei not support Mag-safe
brand: Eono
color: 
size: 
model: 
material: Acrylonitrile Butadiene Styrene
author: 
desc: Firml Hold And No Scratches: Simply paste the metal plate onto the back of the phone, then place onto the holder. The soft rubber of the phone holder clip can protect the air vent outlet from scratches. Tips：All metal impedes the wireless charing and NFC procedure, so does the metal plate.So it’s advised to place the plate on the phone case and take it off when using the wireless charger or NFC."
B01KZN0IJY,30.93,"title: Wahl Chromium 11-in-1 Multigroomer, Gifts for Men, Christmas Gifts, Beard Trimmer for Men, Nose Hair Trimmer, Stubble Trimmer, Body Trimmers for Men, Male Grooming Set, Rechargeable Trimmer
brand: WAHL
color: Grey
size: 
model: 5037127021675
material: Chrome
author: 
desc: CORDLESS - Cordless capability enables maximum manoeuvrability when trimming with up to 60 minutes cordless use on a full charge"
B092Q133M7,10.99,"title: 2-Pack Type C Charging Cable 3.1A Fast Charge, Right Angle AINOPE [6.6ft+6.6ft] USB C Cable, Durable Nylon Braided Type C Charging Cable Fast Charge Compatible Galaxy S10 S9 S21, LG V30,V20,G6
brand: AINOPE
color: Black
size: 6.6FT+6.6FT
model: szt05
material: 
author: 
desc: [Certified 3.1A Fast Charging & Sync Speed] AINOPE USB C Fast Charging Cable supports fast charging up to 9V/3.1A (40% faster) compared with other cables which provide 5V/2.4A output. And data transfer speeds up to 480Mbps. *Please note: 1.This cable can charge Google pixel 2/3/3XL normally, but it may not deliver fast charging speed."
B07BYJ27L2,19.99,"title: THE TWIDDLERS - 120 Premium Assorted Toys for Boys & Girls - Kids Goodie Loot Bag Fillers Birthday Party Gift Favours Game Prizes, Classroom Rewards
brand: THE TWIDDLERS
color: 
size: 
model: .
material: Pvc,Tpr,Rubber
author: 
desc: Description - Our party favours & piñata fillers are unique in their vast selection of premium toys - great for birthdays, weddings, Halloween, Easter, Christmas - also an ideal advent calendar, Xmas eve box & stocking fillers - perfect for lucky dip prizes, giveaways, school classroom rewards, loot bag, goodie bag, treasure box, little gifts for children - sturdy & good size."
B003AX6DRS,20.0,"title: Phd Diet Whey protein powder , Low sugar, Low Fat, High Protein with added CLA, L-Carnitine and Green Tea Extract, High in BCAA’s, 100% Recyclable packaging, Chocolate protein shake, 1Kg
brand: PHDNW
color: Belgian Chocolate
size: 1 kg (Pack of 1)
model: 130092
material: 
author: 
desc: A chocolate protein powder with 3332mg of BCAA's to help build muscle and aid in recovery. Diet Whey is also perfect to assist in your weight loss journey as part of a calorie controlled Diet."
B075FN5ST7,5.99,"title: Silk Sleep Mask, Eye Mask, Gritin Light-Blackout Design Ultra Soft & Comfortable 100% Natural Silk Sleeping Mask Eye Blinder with Adjustable Strap and Ear Plug for Men, Women and Kids
brand: Gritin
color: Black
size: 1 Count (Pack of 1)
model: 23290
material: Silk
author: 
desc: 👀 【100% Block Out Light】The sleep mask is super soft and fits the face perfectly, effectively blocking light from entering the gap, ensuring complete darkness and providing you with a Mid-night's environment. Put on it and enjoy your ""good night"" whether at home, in a hotel or on the plane."
B07417V8NG,19.99,"title: Dog Probiotic Powder – Chicken & Bacon Flavour Probiotic for Dogs – Dog Digestive Supplements w/No Gluten, Soy or Dairy – Mix-In Powdered Probiotics for Dogs Powder by Furever Friendz
brand: Furever Friendz Pet Supplies
color: 
size: 100g
model: 
material: 
author: 
desc: AN EFFECTIVE PET PROBIOTIC for dogs is key for smooth digestion, but many dog probiotics wind up CAUSING EXCESS GAS & INDIGESTION – a sign that they contain a concentration of probiotics that’s ideal for humans, but TOO MUCH for YOUR DOG’S SYSTEM. The Furever Friendz Probiotic Dietary Supplement for Dogs Powder is formulated with the CORRECT DOSAGE of probiotics for CANINE DIGESTION, so you can give your furry friend the proper dose for his size."
B09CT8BLV9,6.99,"title: Asfixiado Halloween Decorations,2 Pack Halloween Yard Signs Halloween Garden Signs, Waterproof Corrugate Yard Stake Signs Beware Warning halloween Decoration Props Lawn Yard Decorations
brand: Asfixiado
color: Multicolor
size: 
model: 
material: 
author: 
desc: 【 The Scariest Halloween Decorations】 Halloween warning sign fit for Halloween garden yard decor, Halloween courtyard grass decor, Halloween lawn tree decor, create spooky scenes on the home bar office store decor, scare your neighbor guests colleague on Halloween. ideal Halloween outdoor decorations supplies."
B09Y1PVC3B,11.98,"title: 120 LED Photo Clip String Lights USB Plug in, 60 Photo Clips 12M/40Ft 8 Modes Photo Peg Fairy Lights for Bedroom Wedding Party Christmas Photo（Warm-White）
brand: Augone
color: Warm White
size: Clip Lights
model: 
material: Copper
author: 
desc: [8 Lighting Modes & Timer Function]: You can easily use the remote to turn on/off the lights, adjust the brightness, set timer auto turn on/off, and switch modes from combination to Slo-glo to flash to steady on, etc. Augone photo clips string lights bring you romantic, soft, cozy atmosphere in all situations."
B09WB4J8L3,13.5,"title: Baylis & Harding Anti-Bacterial Hand Wash Bundle: 6 x Rhubarb & Pink Pepper 500ml and 3 x Aloe, Tea Tree & Lime 500ml (9 bottles) - Vegan Friendly
brand: Baylis & Harding
color: Wild Rhubarb & Pink Pepper
size: 500 ml (Pack of 6)
model: BHHWABRP
material: 
author: 
desc: *NEW* 6 x 500 ml Baylis & Harding Wild Rhubarb And Pink Pepper Anti-Bacterial Hand Wash"
B07RL1JQ5W,8.99,"title: IDISON 4Pack(3ft 6ft 6ft 10ft) iPhone Lightning Cable Apple MFi Certified Braided Nylon Fast Charger Cable Compatible iPhone Max XS XR 8 Plus 7 Plus 6s 5s 5c Air iPad Mini iPod (Black+Gray)
brand: IDISON
color: Black White
size: 
model: USB cable03
material: Brain Cable+Metal Lead
author: 
desc: [Customer Service]:If you have any questions, don't hesitate to contact us. This lightning cable provide 12-month warranty."
B001W03PK4,8.71,"title: Rust-Oleum AE0050008E8 400ml Painter's Touch Spray Paint - Claret Wine Satin
brand: Rust-Oleum
color: Claret Wine
size: 400 ml (Pack of 1)
model: AE0050008E8
material: 
author: 
desc: Available in 42 attractive colours"
B009Q8492W,7.41,"title: Garnier Olia Permanent Hair Dye, Up to 100% Grey Hair Coverage, No Ammonia, 60% Oils, Midnight 1.0 Deep Black
brand: Garnier
color: 1.0 Deep Black
size: 1 Count (Pack of 1)
model: 3600541233478
material: 
author: 
desc: Bold hair dye, with natural flower oils, Up to 100% grey coverage"
B07HCRKN3D,4.0,"title: Barry M Cosmetics Gelly Nail Paint, Nutmeg
brand: Barry M
color: Nutmeg
size: 10 ml (Pack of 1)
model: F-GNP51
material: 
author: 
desc: Item display volume: 10.0 milliliters"
B08DG5SRSS,4.5,"title: Schwarzkopf Oleo Intense Permanent Brown Hair Dye, Oil Enriched, Ammonia Free, Up to 100 Percent Grey Coverage, Gold Brown 4-60
brand: SCHWARZKOPF
color: Gold Brown
size: 1 Count (Pack of 1)
model: 4156980
material: 
author: 
desc: Ammonia Free"
B093FJQ1WC,9.98,"title: Criacr Digital Alarm Clock, Bedside Alarm Clock with Large LED Display, Non Ticking USB/Battery Powered Alarm Clock with Temperature, Snooze, Date, 3 Adjustable Brightness, Voice Control, Christmas
brand: Criacr
color: Black
size: 
model: 
material: 
author: 
desc: ⏰ Adjustable Brightness: Just press UP/DOWN to adjust the three levels of brightness (Bright/ Medium /Low). Besides, the bedside alarm clock will auto dim during 18:00-6:00 when in the night mode, or you can set another periods of time for your need. Just press and hold the snooze button for more than 3 seconds to turn off the display to prevent the screen from lighting up at night to interfere with sleep."
B00D4R55W4,5.9,"title: Carex Dermacare Moisture Antibacterial Hand Wash, Boosted Moisturising Action. Antibacterial Soap with Added Moisturisers, Gentle Hand Soap, Pack of 6 x 250ml (Packaging may vary)
brand: CAREX
color: 
size: 250 ml (Pack of 6)
model: 05000101959592
material: 
author: 
desc: Carex Dermacare Antibacterial Moisture Hand Wash: With added natural moisturisers, Carex Dermacare moisture soap helps to leave dry hands feeling soft and cared for while removing dirt and germs"
B01C60E9CG,5.0,"title: 3M Command Easel Back Picture Hanging Strips 2 Set S2 Black Set S, Acrylic, Multicoloured, 3-Piece
brand: 3M
color: Multicoloured
size: 0.55000000000000004 x 3.78 x 6.65 cm
model: 17212-ES
material: Acrylic
author: 
desc: Designed for simple usage and storage"
B09D7R2YX7,42.5,"title: Gillette Fusion5 Razor Blades Men, Pack of 24 Razor Blade Refills with Precision Trimmer, 5 Anti-Friction Blades, Suitable for Mailbox
brand: Gillette
color: Orange
size: 24 Count (Pack of 1)
model: 
material: 
author: 
desc: Engineered with antifriction blades for up to 20 shaves per blade refill"
B07RBXD21Z,39.99,"title: Hatteker Professional Hair Clipper Cordless Clippers Hair Trimmer Beard Trimmer Shaver Detail Trimmer Hair Cutting Kit for Men Waterproof
brand: Hatteker
color: 
size: 
model: KM3309
material: 
author: 
desc: BATTERY & POWERFUL AND DURABLE MOTOR: powerful,long-lasting rechargeable battery with a run time of up to 2.5 hours after just 90 minutes of charging / Quiet, low noise superior performance haircut machine"
B085DH3KJG,4.99,"title: USB C Cable,Aioneus Type C Cable 2M Fast Charging Cable Lead Braided USB-C Charger Cable for Samsung Galaxy S10 S9 S8 A40 A50 A70 A20e S20 Fe Plus A90 A3 A5,Huawei P30 P20,Sony Xperia,Tablet,MacBook
brand: Aioneus
color: white
size: 2M
model: RE-DT-2-W
material: 
author: 
desc: 【18-Month Warranty】We provide this 2M Nylon Braided USB 2.0 Type-C Cable with 18-Month warranty and 24/7 customer service, if you have any questions, we will resolve your issue within 24 hours."
B08FM95THG,25.99,"title: Lifetree Frosted Window Film Privacy: Opaque Window Film for Glass Windows Self-Adhesive Sun Blocker Anti UV Window Frosting Film Static Cling Films for Home Office Bathroom (Frosted, 75*200cm)
brand: Lifetree
color: Frosted
size: 75*200cm
model: 
material: 
author: 
desc: INSTALLATION TIPS - Please Keep windows or glass clean before install; Measure, mark and cut the film; Wet the window, more water more better; Peel off the backing film; Squeeze out excess water and bubbles with scraper or hard card"
B0013F6DRK,1.12,"title: Elba A4+ (Extra Wide), 10 Part File Dividers, Assorted, 1 Set Folders
brand: Elba
color: Assorted
size: Elba A4+ (Extra Wide) Set 1
model: 400007242
material: 
author: 
desc: 10-Part coloured card dividers for separating documents"
B07TSY8QVB,7.49,"title: Max Factor Facefinity 3-in-1 All Day Flawless Liquid Foundation, SPF 20 - 81 Light Toffee, 30 ml
brand: Coty
color: 81 Light Toffee
size: 30 ml (Pack of 1)
model: 33810028081
material: 
author: 
desc: 3in1 Formula: Foundation, Primer & Concealer"
B0B2CPXRPH,26.99,"title: Beetles 23Pcs Gel Nail Polish Kit Fall Colors with Base Top Coat, Fall Winter Red Gel Polish Set Gray Golden Soak off Gel Nail Kit Gift for Girls Women Christmas Nail Art
brand: Gelab cosmetics LLC
color: B-Reason and Romance 23
size: 7.5 ml (Pack of 20)
model: 
material: 
author: 
desc: Beetles 2022 New Arrival- This “Reason and Romance” Collection includes 20 colors beautiful shade of gel polish（(0.17oz/5ml each bottle) and 3pcs glossy & matte top coat and base Coat ( 0.25oz/7.5ml each bottle). The glossy and vibrant colors are perfect for fall winter holiday and routine life. (The Color Number is b611-b630)"
B00T5V2GOI,6.99,"title: Wild Republic 16239, African Elephant Hug'ems Soft, Gifts for Kids, Cuddly Toy, 18 cm
brand: Wild Republic
color: African Elephant
size: 18 cm
model: 16239
material: Polyester
author: 
desc: Fun guaranteed"
B0B9XNMJ7R,9.99,"title: Kayan Halloween Mask, LED Purge Mask, LED Light up Mask, Scary mask, for Festival Cosplay Halloween Costume Masquerade, Parties, Carnival, Gift (Blue), 20 cm x 17 cm
brand: Kayan
color: Blue
size: 20 cm x 17 cm
model: 
material: Polyvinyl Chloride
author: 
desc: 【4 light up modes】: Self closing, constant brightness, flash and slow flash, which can be adjusted at any time without irritating the eyes."
B086RV1MRZ,4.75,"title: JND 100% Pure Acetone Soak-Off Gel Acrylic Tips Nail Glue Nail Polish Remover (100ml)
brand: JND
color: 
size: 100 ml (Pack of 1)
model: 
material: 
author: 
desc: 100% Pure (Not watered down)"
B0142Z1MAK,17.85,"title: Cheerleader Fancy Dress Outfit Uniform High School Musical Costume with Pom Poms Red Cheerleader, Medium
brand: Cherry-on-Top
color: Red
size: M
model: 
material: Cotton/Polyester
author: 
desc: Available in 6 Colours and 5 Sizes"
B00AZKNPZC,6.99,"title: Logitech B100 Wired USB Mouse, 3-Buttons, Optical Tracking, Ambidextrous PC / Mac / Laptop - Black
brand: Logitech
color: Black
size: 
model: 910-003357
material: 
author: 
desc: Durable and Affordable : 3-button wired USB mouse with optical tracking in black, compatible with most desktop computers, Macbooks and laptops with a 3-year hardware warranty"
B0943DGDNZ,22.0,"title: Breville Bold Ice Grey Electric Kettle | 1.7L | 3kW Fast Boil | Grey & Silver Chrome [VKT222]
brand: Breville
color: Grey
size: 
model: VKT222
material: Plastic
author: 
desc: 360-degree rotational base, lift off lid, non-slip feet and cord storage"
B00L4BI6UK,9.99,"title: Actesso Breathable Wrist Support Brace Splint - Ideal for Carpal Tunnel, Sprains, and Tendonitis (Beige, Large Right)
brand: Actesso
color: Beige
size: L (Pack of 1)
model: 
material: Polyester 50%, Nylon 30%, Rubber 20% (Neoprene), (Contains Latex)
author: 
desc: ACTESSO BRANDED PRODUCT THAT IS AVAILABLE IN BLACK OR BEIGE AND CAN BE USED BY BOTH MEN AND WOMEN - Simply choose your hand and colour and add to basket above, then check out so you can be experiencing the benefits of this support in a matter of days"
B072J4KBGC,29.95,"title: Philips Sonicare Premium Plaque Defence Black BrushSync Heads (Compatible with all Philips Sonicare Handles), Pack of 4
brand: Philips
color: Black
size: 4 pack
model: HX9044/33
material: Rubber
author: 
desc: Compatible with ALL Philips Sonicare handles including DiamondClean and ProtectiveClean Remove up to 10x more plaque than a manual toothbrush A power tip targets plaque in hard to reach areas The premium adaptive cleaning technology's soft, flexible rubber sides adapt to the unique contours of one's teeth for added surface contact"
B08GFLX4QK,23.92,"title: QINOL Travel Laptop Backpack Anti-Theft Business Work Backpacks Bag With Usb Charging Port, Durable Water Resistant 15.6 Inch College School Computer Rucksack for Men Women
brand: QINOL
color: Grey
size: 15.6 Inch
model: 
material: Polyester
author: 
desc: Anti-theft: can be attached to the suitcase, over the luggage upright handle tube for easier carrying. A zipped anti-theft pocket located on the lower back keeps your phone, wallet, passport, and other valuable items safe and handy."
B006DDGCI2,16.99,"title: Silentnight Deep Sleep Pillow Pack of 2 - Soft Hotel Bed Pillows 2 Pack Pillow Pair - Machine Washable Hollowfibre Sleep Easy Pillows
brand: Silentnight
color: White
size: 2 Pillows
model: 150095
material: Microfibre
author: 
desc: GUARANTEE: 2 year manufacturer’s peace of mind guarantee"
B07XRLN3WV,14.99,"title: Hulameda Toilet Brush and Holder 2 Pack, Silicone Toilet Cleaning Brush with Quick Drying Holder, 4 x 5.5 Inches, Black & White, (Flooring/Mounted Wall)
brand: Hulameda
color: Black-2pack
size: 
model: F168
material: Silicone
author: 
desc: 【BLACK AND WHITE COLOR MATCHING FASHION】- Black and white color are always a classic combination, classic colors will never go out of fashion, simple and atmospheric."
B09YQTCRMN,40000000.07,"title: LEGO 42118 Technic Monster Jam Grave Digger Truck Toy to Off-Road Buggy Pull Back 2 in 1 Building Set, , Black & 42132 Technic Motorcycle to Adventure Bike 2 in 1 Model Building Set,for Kids 7+
brand: LEGO
color: Black
size: 
model: 42118
material: Plastic
author: 
desc: Authentic touches to the Monster Truck toy include stickers with ghost and fire graphics, huge tyres, red headlights and a bendable flag"
B08YW1JLCP,6.99,"title: Breakout Pimple Patches by SKINCHOICE - 30 Spot Patches for Acne Treatment, Acne Patches for Spot Treatment, Face Care Dots for Spots Hydrocolloid Patches, Vegan & Cruelty-Free SkinCare
brand: SKINCHOICE
color: Transparent
size: 30 Count (Pack of 1)
model: 469
material: 
author: 
desc: ☑️ 30 AWARD WINNING PIMPLE PATCHES - Say 'goodbye' to pimples with our cutting-edge hydrocolloid patches - Best New Targeted Treatment ‘Gold Winner’ at the Pure Beauty Awards 2022 - The #1 acne treatment patch that's invisible, easy to use and effective."
B07531QGGB,22.43,"title: Thermos Stainless King Food Flask, Copper, 470 ml, 170331
brand: Thermos
color: Copper
size: 9.4 x 9.4 x 14.2 cm
model: 170331
material: Stainless Steel
author: 
desc: Cool to the touch with hot liquids and sweat-proof with cold"
B007671J9G,3.72,"title: Stargazer Lip Stick Number 110, Soft Pigmented Long Lasting Cruelty-Free Lipstick
brand: Stargazer
color: 110 - Black
size: 1 Count (Pack of 1)
model: 5036469075100
material: 
author: 
desc: Cruelty-free formula that is made in the UK"
B09HXT45JQ,179.99,"title: Kindle Paperwhite Signature Edition | 32 GB with a 6.8"" display, wireless charging and auto-adjusting front light | without Ads + Kindle Unlimited (auto-renewal applies)
brand: Amazon
color: Black
size: 
model: 
material: 
author: 
desc: "
B07233P1W2,18.66,"title: Amazon Basics Round Pet Bed for Dogs and Cats; Cream / Brown
brand: Amazon Basics
color: white,brown
size: 1 Count (Pack of 1)
model: AMZRB-002
material: Polyester
author: 
desc: Dimensions: The portable and lightweight (0.49kg / 1 pound) pet bed measures 50 x 50cm / 19.7 x 19.7 inch; ideal to for small and medium-sized dogs and cats"
B0B2WCXJJV,21.99,"title: Wireless Earbuds, Mini Bluetooth 5.3 Headphones HiFi Stereo, Wireless Earphones with ENC Noise Cancelling Mic, Touch Control, Type-C Charging, IPX7 Waterproof in Ear Wireless Headphones LED Display
brand: OYIB
color: Black
size: 
model: MD058A
material: Plastic
author: 
desc: Bluetooth 5.3: Bluetooth headphones adopts the advanced Bluetooth 5.3 technology and support HID, HFP, A2DP, AVRCP, which provides faster transmission speed, stronger connection stability and longer range of bluetooth(Up to 15m), Whether you are at home, in the office or on the go, don't worry about Bluetooth getting disconnected. Easy achieve seamless transition between single and dual mode."
B08R4VNTM6,7.0,"title: Bed Head by TIGI, After Party Smoothing Cream, For Silky and Shiny Hair, 100 ml
brand: BED HEAD by TIGI
color: 
size: 100 ml (Pack of 1)
model: 140726
material: 
author: 
desc: Anti-frizz hair product that smooths frizz and flyaway, and defends against humidity"
B081QYR1B5,10.0,"title: Colgate Max White Ultimate Catalyst Toothpaste, 75ml
brand: COLGATE
color: White
size: 75 ml (Pack of 1)
model: 61002064
material: 
author: 
desc: Colgate's professional whitening toothpaste improves the brightness of your teeth leaving them up to 3 shades whiter"
B093C167DJ,20.99,"title: Electric Foot File Callus Remover, iToncs Professional Rechargeable Feet Callus Remover with 10 in 1 Foot Files Pedicure Kit Foot Care Tool for Dead Skin (Black)
brand: iToncs
color: Black
size: 15 Count (Pack of 1)
model: 
material: Plastic
author: 
desc: Best Gift: High-quality electric foot callus removers is the best choice for you to get professional foot care pedicure at home. The ergonomic design makes it easy to use, the body is equipped with a light. Whatever women or man it will be a perfect gift."
B09X61MMV1,11.95,"title: Topkids Accessories Fairy Wings Adult Women Tinkerbell Costume Large Adult Angel Wings Butterfly Costume Tooth Fairy Costume White Pink Black Green Rainbow Girls Big Kids (Angel)
brand: Topkids Accessories
color: Angel
size: L
model: 
material: Net
author: 
desc: 1x Adult Angel Fairy Butterfly Wings"
140528272X,4.0,"title: Spinderella: The perfect Halloween picture book for children from the author of The Gruffalo and Tales From Acorn Wood!
brand: Egmont
color: 
size: 
model: 
material: 
author: Braun, Sebastien
desc: "
B01DDVBDJ4,2.0,"title: Mitchum Men Triple Odor Defense 48HR Protection Deodorant Spray & Antiperspirant (200ml) Ice Fresh, Dermatologist Tested
brand: Mitchum
color: Clear
size: 200 ml (Pack of 1)
model: 025625
material: 
author: 
desc: Alcohol-free so it won't sting or irritate skin even after shaving"
B0851KN668,14.99,"title: Sienna Hoodie Blanket Ultra Soft Sherpa Fleece Warm Cosy Comfy Oversized Wearable Hooded Sweatshirt Throw for Women Girls Adults Men Boys Kids Big Pocket - Charcoal Grey
brand: Sienna
color: Charcoal Grey
size: One Size Fits All - Adults Kids Men Women
model: SBSHHODCL36
material: Soft Plush Hoodie Blanket Sherpa Throw
author: 
desc: Colour: Charcoal Grey, all complete with ivory Sherpa lining and colour matched cuffs and pockets"
B01EA0EG3W,12.3,"title: HP N9K06AE 304 Original Ink Cartridge, Black, (Pack of 1)
brand: HP
color: Black
size: Standard (Pack of 1)
model: N9K06AE
material: 
author: 
desc: Cartridges Per Pack: 1"
B098QFPBHZ,3.49,"title: ID Tag Small Large Personalised ID Tag for Pet Dog Doggy Cat Kitten Kitty Puppy Engraved Dog ID Tag (Champagne Gold Bone)
brand: EDSG
color: Champagne Gold
size: Bone
model: 
material: Stainless Steel
author: 
desc: Choose from 4 striking Colours(Black, Silver, Gold, and Champagne Gold),4 Sizes(25mm 30mm 40mm and 50mm) and 2 Different Shapes(Round and Bone)."
B00CJ5EO2E,4.87,"title: Gorilla Super Glue Gel 15g
brand: Gorilla
color: Clear
size: 1 Pack
model: 4044400
material: Other
author: 
desc: ANTI-CLOG CAP Keeps Super Glue from drying out"
B013SYHHI2,49.98,"title: TP-Link AC1750 Universal Dual Band Range Extender, Broadband/Wi-Fi Extender, Wi-Fi Booster/Hotspot with 1 Gigabit Port and 3 External Antennas, Built-in Access Point Mode, UK Plug (RE450), White
brand: TP-Link
color: White
size: Wi-Fi Booster AC1750 Gigabit Port
model: RE450(UK)
material: 
author: 
desc: Frequency:2.4GHz and 5GHz"
B083FB8TSC,119.99,"title: COSORI 5.5L Smart Air Fryer Oven, 200 Recipes(Cookbook & Online), APP Control, Square & Removable Basket, 13 Cooking Functions, Roast, Bake, Reheat, Dishwasher Safe, Black
brand: COSORI
color: Black
size: 5.5L
model: CS158-AF
material: Plastic
author: 
desc: 【Considerate Service】COSORI thoughtfully provides lifelong support, just contact us if any issues happened"
B0B5TMMK6S,7.99,"title: TTCOTOKE Halloween Balloons Set, 59 PCS Halloween Party Decorations Happy Hallowmas Banner Balloons Hanging Swirls Spider with 3D Pumpkin Cat Aluminum Foil Balloons for Halloween Indoor Outdoor Décor
brand: TTCOTOKE
color: Multicolor
size: L
model: L
material: Aluminum
author: 
desc: 🎇🎇【FUN AND SPOOKY DECORATIONS】If you are looking for a halloween party decorations than this is a great way to get you started , even if it doesn’t have everything you want they are great to use as a foundation to add to. It's a 59 halloween balloons set which focuses on the cute and cuddle side of Halloween rather than the scary bloody side of things so this is perfect for halloween decoration for the kids."
B0932RLD1V,4.99,"title: EAMBRITE LED Fairy Lights Battery Operated with 8 Modes 50 LEDs String Lights Silver Wire Light Waterproof for Outdoor Garden Decor, Indoor Wedding Party Bedroom Decorations (5m/16ft, Warm White)
brand: EAMBRITE
color: Warm White
size: [1 PACK] Battery Fairy Lights, Warm White
model: VG-XVDC-y-@-#
material: Copper
author: 
desc: 【50 LED String Lights】50LEDs lights on 5M Ultra Thin Wire. These bulbs are about the size of the rising grain and are very bright.Easy to hang the fairy lights."
